mean_yaw,std_yaw,mean_pitch,std_pitch,mean_roll,std_roll,looking_down_ratio,forward_ratio,face_visible_ratio,head_movement,mean_confidence,label
0.16199096489711282,0.20012418433269824,0.6149677640947776,0.08589885598027869,1.197384742760061,5.396342878111881,0.13114754098360656,0.639344262295082,1.0,0.0538369686323986,0.9364452000524177,Low Engagement
0.12881138474168355,0.19689546757096624,0.6256972562182298,0.08203204201035162,3.5810649280797207,7.417467465232412,0.10810810810810811,0.7027027027027027,1.0,0.054030181273085225,0.9304237550980335,Low Engagement
0.12703678828461737,0.20937662346758085,0.6457276389111655,0.08345672602045606,5.986642771363093,7.6518202883181985,0.17647058823529413,0.6176470588235294,0.8947368421052632,0.06264692632173088,0.9216644448392531,Low Engagement
0.12573158228188733,0.21086717525320292,0.6542058751778529,0.08134855671388765,6.22210382412958,7.887027534037285,0.19117647058823528,0.6470588235294118,0.8717948717948718,0.07557680789060416,0.9128178559681949,Low Engagement
0.053396564427265404,0.11794626072503395,0.6764742330020806,0.06729844006844046,6.699157040511022,8.184494710142044,0.23636363636363636,0.7272727272727273,0.7051282051282052,0.06747837971956139,0.9081988150423224,Low Engagement
0.05144848788424585,0.13472191294246147,0.6750944413013703,0.07664939742371465,8.29731749332614,8.356058875075291,0.30952380952380953,0.6428571428571429,0.5384615384615384,0.08075776144363711,0.8971495230992635,Low Engagement
0.06612147571592218,0.15897900505755072,0.6527869171200023,0.07931172301250307,9.675410835726185,9.51588536640835,0.1724137931034483,0.7586206896551724,0.3717948717948718,0.09742075900169121,0.883363177036417,Low Engagement
0.14168307397506533,0.1742198972638697,0.6338910778820298,0.10055486087931588,5.5392861791577355,10.28744058035994,0.3125,0.5625,0.2077922077922078,0.1268017812278951,0.8680832162499428,Low Engagement
0.25070208674161854,0.11271836751929425,0.5651787499513617,0.051587760825562,-1.0897674283419096,5.877093344452988,0.0,0.8,0.12987012987012986,0.11535189406031036,0.8969247817993165,Low Engagement
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low Engagement
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low Engagement
-0.14721792819761337,0.6336258913883709,0.390293592708421,0.04438736505639349,0.01302243849331732,6.718277368288679,0.0,0.0,0.07792207792207792,0.38473543152440426,0.8620580236117045,Low Engagement
-0.6578807388434524,0.48963993110102594,0.37312605305640456,0.035054387510611296,7.669074687748703,7.6433675783933115,0.0,0.0,0.2564102564102564,0.1790168760484855,0.8883817017078399,Low Engagement
-0.9155978455971335,0.5082668318053475,0.38119698244517364,0.02984107969680587,9.024682593270226,8.063025413137492,0.0,0.0,0.43037974683544306,0.1967002907300117,0.8969108059125788,Low Engagement
-0.9483622174108168,0.49898718386101515,0.3934361089778624,0.03735599703008793,9.459862298703394,8.074045962301897,0.0,0.0425531914893617,0.5949367088607594,0.18917692587727772,0.9032214347352373,Low Engagement
-0.5836701616547473,0.8566477296408287,0.40299206010144917,0.05636509755744962,4.935049089089774,11.524417522245793,0.0,0.1,0.759493670886076,0.1839344127020226,0.905513416727384,Low Engagement
-0.2965585516460696,0.996232507072127,0.400609543687448,0.055296901498507814,1.7416503943279111,12.542956916635214,0.0,0.0821917808219178,0.9240506329113924,0.16789901278661615,0.9067620896313289,Low Engagement
-0.19936233390122654,0.9708812571765868,0.4266853463395246,0.07629830388039856,1.3020114602312212,12.112233360720694,0.0,0.1794871794871795,1.0,0.13628876128263168,0.9153361947108538,Low Engagement
-0.02939907623821691,0.9200370824164582,0.4620081903184789,0.08631868905578584,-1.1342903244549267,10.85462070533807,0.0,0.34615384615384615,1.0,0.1238653051705245,0.9220567689492152,Low Engagement
0.22106845166314776,0.695484516665495,0.49546091431784156,0.09099426318192508,-3.370410686774388,8.573489862228667,0.0,0.5194805194805194,1.0,0.08600301691322831,0.9272614020805854,Low Engagement
0.3890407490763536,0.4386472702058138,0.5148933353245557,0.08632026031641046,-4.696713910811453,6.251034101299689,0.0,0.6493506493506493,1.0,0.06387896474242555,0.9302113458707735,Low Engagement
